measurement_id,peak_relint_tic,formula_string,C,H,N,O,S,formula_mass_nominal,timepoint
21678,0.0001040504582203,C24 H17 N1 O13,24,17,1,13,0,527,1
21678,8.360732039886e-05,C24 H16 O13 S1,24,16,0,13,1,544,1
21678,9.32467239139305e-05,C25 H12 N2 O13,25,12,2,13,0,548,1
21678,5.27157195532492e-05,C23 H14 O19,23,14,0,19,0,594,1
21678,0.0001198184003334,C17 H17 N1 O11,17,17,1,11,0,411,1
21678,1.98812425051028e-05,C15 13C1 H10 O9,15,10,0,9,0,347,1
21678,6.97055333279462e-05,C15 H15 N1 O10,15,15,1,10,0,369,1
21678,7.67468793677841e-05,C9 H10 O5,9,10,0,5,0,198,1
21678,0.000207515917593,C15 13C1 H14 O11,15,14,0,11,0,383,1
21678,3.6649175196764e-05,C15 13C1 H16 O13,15,16,0,13,0,417,1
21678,3.74006938355729e-05,C39 H70 N2 O2,39,70,2,2,0,599,1
21678,0.0001230572538638,C14 13C1 H12 O11,14,12,0,11,0,369,1
21678,5.40788278963788e-05,C29 H27 N1 O27,29,27,1,27,0,821,1
21678,0.0001022684349051,C14 H18 O14 S1,14,18,0,14,1,442,1
21678,0.0001332855794676,C32 H26 O23,32,26,0,23,0,778,1
21678,3.09957846940303e-05,C39 H76 N2 O4,39,76,2,4,0,637,1
21678,7.62011129317117e-05,C22 13C1 H12 O15,22,12,0,15,0,529,1
21678,1.34109460109956e-05,C10 H10 O11 S1,10,10,0,11,1,338,1
21678,0.0004324976688874,C12 H14 O9,12,14,0,9,0,302,1
21678,5.29162407677806e-05,C27 H22 N2 O13 S1,27,22,2,13,1,614,1
21678,0.0001448430119912,C19 13C1 H18 O15,19,18,0,15,0,499,1
21678,5.20997706920908e-05,C27 H21 N1 O14 S1,27,21,1,14,1,615,1
21678,9.7078422774215e-05,C18 13C1 H12 O14,18,12,0,14,0,465,1
21678,0.0001191880662547,C25 13C1 H20 O19,25,20,0,19,0,637,1
21678,5.89846230014575e-05,C17 H15 N1 O12,17,15,1,12,0,425,1
21678,3.79604095735258e-05,C20 13C1 H10 O16,20,10,0,16,0,519,1
21678,5.45927724875364e-05,C30 H25 N1 O25,30,25,1,25,0,799,1
21678,0.0003770317572853,C32 H24 O21,32,24,0,21,0,744,1
21678,8.81870505724832e-05,C28 13C1 H26 O17,28,26,0,17,0,647,1
21678,5.07105074079354e-05,C31 H20 N2 O13 S1 34S1,31,20,2,13,1,694,1
21678,7.92459839828024e-05,C27 H34 O15,27,34,0,15,0,598,1
21678,0.0003554521872763,C20 13C1 H16 O14,20,16,0,14,0,493,1
21678,0.0003559264635402,C29 H28 O18,29,28,0,18,0,664,1
21678,3.73183057713416e-05,C26 H15 N1 O14 S1,26,15,1,14,1,597,1
21678,4.38997607648086e-05,C29 H32 O21,29,32,0,21,0,716,1
21678,5.02937720142571e-05,C35 H26 O22 S1,35,26,0,22,1,830,1
21678,2.52107476547999e-05,C38 H74 O2,38,74,0,2,0,563,1
21678,5.72845518347783e-05,C32 H29 N1 O22 S1,32,29,1,22,1,811,1
21678,2.84286772323449e-05,C35 H71 N1 S1,35,71,1,0,1,538,1
21678,2.71562393514381e-05,C21 H13 N1 O10 S1,21,13,1,10,1,471,1
21678,6.11995105906617e-05,C22 H21 N1 O19 S1,22,21,1,19,1,635,1
21678,0.0013539776532175,C21 H20 O14,21,20,0,14,0,496,1
21678,0.0001184374194472,C27 13C1 H22 O20,27,22,0,20,0,679,1
21678,0.0010710478864176,C24 H16 O15,24,16,0,15,0,544,1
21678,6.82325742325081e-05,C22 13C1 H12 O16,22,12,0,16,0,545,1
21678,0.0001092997548842,C30 H28 O16,30,28,0,16,0,644,1
21678,0.0006582034761326,C14 H16 O7,14,16,0,7,0,296,1
21678,0.0001021415834411,C27 H26 N2 O25 S1,27,26,2,25,1,810,1
21678,0.0001021415834411,C35 H22 O23,35,22,0,23,0,810,1
21678,4.4306906013444e-05,C30 13C1 H18 O21,30,18,0,21,0,727,1
21678,4.7024404386028e-05,C23 H20 O23,23,20,0,23,0,664,1
21678,6.91702288682842e-05,C30 H22 O23,30,22,0,23,0,750,1
21678,3.10603002152274e-05,C37 H74 N2 O4,37,74,2,4,0,611,1
21678,5.1303788653538e-05,C35 H32 N2 O25 S1,35,32,2,25,1,912,1
21678,2.24601196902499e-05,C20 H10 O13 S1,20,10,0,13,1,490,1
21678,0.0002493690542225,C24 13C1 H22 O17,24,22,0,17,0,595,1
21678,0.0001321434803761,C26 H30 O18,26,30,0,18,0,630,1
21678,0.0006632457128467,C23 H24 O13,23,24,0,13,0,508,1
21678,3.51269576290606e-05,C24 H16 O21 S1,24,16,0,21,1,672,1
21678,5.54432439865597e-05,C37 H74 O4,37,74,0,4,0,583,1
21678,6.31040262130261e-05,C27 13C1 H26 O21,27,26,0,21,0,699,1
21678,1.6982403208073e-05,C16 H16 O6,16,16,0,6,0,304,1
21678,4.61473420302951e-05,C45 H78 N2 O9,45,78,2,9,0,791,1
21678,2.20843603708454e-05,C17 H13 N1 O17 S1,17,13,1,17,1,535,1
21678,2.12020670269074e-05,C9 H6 O4,9,6,0,4,0,178,1
21678,1.69828391237568e-05,C17 H6 O10,17,6,0,10,0,370,1
21678,8.03109259982375e-05,C40 H34 O24,40,34,0,24,0,898,1
21678,5.01542789954526e-05,C26 13C1 H18 O21,26,18,0,21,0,679,1
21678,2.96618827017129e-05,C27 13C1 H30 O15,27,30,0,15,0,607,1
21678,0.0001927701977583,C21 H28 O12,21,28,0,12,0,472,1
21678,7.2188944978349e-05,C16 13C1 H20 O8,16,20,0,8,0,353,1
21678,7.16274855776611e-05,C20 13C1 H16 O11,20,16,0,11,0,445,1
21678,1.53350778391294e-05,C15 H12 O4,15,12,0,4,0,256,1
21678,6.60412260902271e-05,C19 H14 O5 S1,19,14,0,5,1,354,1
21678,4.36443141741229e-05,C34 H23 N1 O19 S1,34,23,1,19,1,781,1
21678,0.00034489082209,C26 H28 O15,26,28,0,15,0,580,1
21678,4.29629779604e-05,C21 H14 N2 O9,21,14,2,9,0,438,1
21678,2.74853556926798e-05,C46 H77 N1,46,77,1,0,0,644,1
21678,0.0001041106145846,C14 13C1 H20 O10,14,20,0,10,0,361,1
21678,7.91496466166906e-05,C31 H36 N2 O25 S1,31,36,2,25,1,868,1
21678,7.91496466166906e-05,C39 H32 O23,39,32,0,23,0,868,1
21678,4.50440394346887e-05,C28 H16 O22,28,16,0,22,0,704,1
21678,1.73328794178192e-05,C13 H12 O5,13,12,0,5,0,248,1
21678,0.0003605916331878,C19 H14 O10,19,14,0,10,0,402,1
21678,4.56373206802914e-05,C18 13C1 H18 N2 O14 S1,18,18,2,14,1,531,1
21678,0.0003031235608502,C23 H24 N2 O22 S1,23,24,2,22,1,712,1
21678,0.0003031235608502,C31 H20 O20,31,20,0,20,0,712,1
21678,4.6245423059142e-05,C35 H31 N1 O23,35,31,1,23,0,833,1
21678,4.8955510865102e-05,C34 H26 N2 O24,34,26,2,24,0,846,1
21678,2.94099234364974e-05,C14 13C1 H12 O8,14,12,0,8,0,321,1
21678,7.87651689836108e-05,C19 H13 N1 O13,19,13,1,13,0,463,1
21678,6.3737411701535e-05,C24 13C1 H26 O18,24,26,0,18,0,615,1
21678,0.0001652490969796,C25 13C1 H18 O18,25,18,0,18,0,619,1
21678,0.0002231892660027,C17 H16 O14,17,16,0,14,0,444,1
21678,0.0004124830361831,C19 H22 O9,19,22,0,9,0,394,1
21678,2.75363578276802e-05,C20 13C1 H10 O13,20,10,0,13,0,471,1
21678,6.39941660392719e-05,C40 H76 O5,40,76,0,5,0,637,1
21678,0.0006436739704771,C24 H14 O16,24,14,0,16,0,558,1
21678,3.68361830250987e-05,C16 H14 O11 S1,16,14,0,11,1,414,1
21678,5.17649874469602e-05,C38 13C1 H35 N1 O26 S1,38,35,1,26,1,966,1
21678,5.17649874469602e-05,C39 H34 O29,39,34,0,29,0,966,1
21678,2.84923209221744e-05,C28 H36 O14,28,36,0,14,0,596,1
21678,1.31267289851816e-05,C13 H14 N2 O6,13,14,2,6,0,294,1
21678,5.53041868834391e-05,C16 H17 N1 O11,16,17,1,11,0,399,1
21678,7.37612928496853e-05,C37 H32 O21,37,32,0,21,0,812,1
21678,1.35591573434753e-05,C15 13C1 H16 O7,15,16,0,7,0,321,1
21678,0.0001105891934767,C19 13C1 H20 O15,19,20,0,15,0,501,1
21678,4.9812085183698e-05,C34 H29 N1 O22,34,29,1,22,0,803,1
21678,0.0002537269033131,C26 H28 N2 O23 S1,26,28,2,23,1,768,1
21678,0.0002537269033131,C34 H24 O21,34,24,0,21,0,768,1
21678,5.06799933100719e-05,C30 H30 O15,30,30,0,15,0,630,1
21678,7.3931735882037e-05,C22 H21 N1 O23,22,21,1,23,0,667,1
21678,0.0001694173227477,C18 13C1 H22 O10,18,22,0,10,0,411,1
21678,7.99774505001582e-05,C21 H15 N1 O11,21,15,1,11,0,457,1
21678,0.0002493450788599,C30 H28 O17,30,28,0,17,0,660,1
21678,7.03934082769256e-05,C39 H35 N1 O26 S1,39,35,1,26,1,965,1
21678,7.60716459736338e-05,C14 H10 O7,14,10,0,7,0,290,1
21678,0.0003999291004064,C13 H16 O10,13,16,0,10,0,332,1
21678,3.45855503498258e-05,C23 H19 N1 O11,23,19,1,11,0,485,1
21678,3.28017833718641e-05,C21 13C1 H10 O16,21,10,0,16,0,531,1
21678,4.74032151152188e-05,C23 H18 O21,23,18,0,21,0,630,1
21678,3.9649146932427e-05,C25 13C1 H24 N2 O26 S1,25,24,2,26,1,813,1
21678,3.9649146932427e-05,C33 13C1 H20 O24,33,20,0,24,0,813,1
21678,5.07432010842176e-05,C14 13C1 H14 O12,14,14,0,12,0,387,1
21678,1.27409436050505e-05,C14 H13 N1 O6,14,13,1,6,0,291,1
21678,2.89574429567505e-05,C43 H76 N2 S1,43,76,2,0,1,653,1
21678,0.0002182904455486,C21 H22 O10,21,22,0,10,0,434,1
21678,3.49403857164096e-05,C20 H12 N2 O10 S1,20,12,2,10,1,472,1
21678,0.0001510639647142,C15 H22 O9,15,22,0,9,0,346,1
21678,0.0006760162987182,C22 H24 O12,22,24,0,12,0,480,1
21678,0.000675237753307,C25 H18 O18,25,18,0,18,0,606,1
21678,4.43077778448115e-05,C44 H82 O5 S1,44,82,0,5,1,723,1
21678,0.0001105826547415,C19 H22 O8,19,22,0,8,0,378,1
21678,7.73318782153952e-05,C10 H8 O9,10,8,0,9,0,272,1
21678,0.0003744629061609,C23 H28 O13,23,28,0,13,0,512,1
21678,4.08051953257688e-05,C24 H13 N1 O17,24,13,1,17,0,587,1
21678,0.0002378521618575,C29 H20 O10 S1,29,20,0,10,1,560,1
21678,1.08394793924725e-05,C8 H6 O5 S1,8,6,0,5,1,214,1
21678,3.13475686508278e-05,C14 H13 N1 O7,14,13,1,7,0,307,1
21678,0.0004855669160602,C30 H22 O20,30,22,0,20,0,702,1
21678,3.73257163379656e-05,C43 H75 N1 O4,43,75,1,4,0,670,1
21678,0.0003628814982747,C31 H26 O21,31,26,0,21,0,734,1
21678,5.13914077059745e-05,C27 13C1 H24 N2 O22 S1,27,24,2,22,1,773,1
21678,0.0001955256207954,C28 H30 O16,28,30,0,16,0,622,1
21678,0.0003835826981809,C18 H12 O14,18,12,0,14,0,452,1
21678,5.54074989004911e-05,C28 H24 N2 O22 S1,28,24,2,22,1,772,1
21678,1.53119743078899e-05,C6 H8 O6,6,8,0,6,0,176,1
21678,6.86706694946908e-05,C21 H21 N1 O11,21,21,1,11,0,463,1
21678,4.59938997096102e-05,C37 H36 O22,37,36,0,22,0,832,1
21678,7.20198096930486e-05,C23 H20 N2 O20 S1,23,20,2,20,1,676,1
21678,0.0002130768939708,C16 H18 O13,16,18,0,13,0,418,1
21678,0.000459240224255,C13 H14 O10,13,14,0,10,0,330,1
21678,0.0006108795976718,C21 H18 O16,21,18,0,16,0,526,1
21678,0.0001238841859159,C20 H16 O10 S1,20,16,0,10,1,448,1
21678,0.0001248920229767,C29 13C1 H22 O20,29,22,0,20,0,703,1
21678,1.95721782853142e-05,C15 13C1 H8 O13,15,8,0,13,0,409,1
21678,0.0007287154534755,C27 H24 O18,27,24,0,18,0,636,1
21678,3.51470097505137e-05,C18 H39 N1 O4 S1,18,39,1,4,1,365,1
21678,6.73773076609633e-05,C21 H10 O12,21,10,0,12,0,454,1
21678,3.18362301323271e-05,C41 H74 N2 O2,41,74,2,2,0,627,1
21678,8.0138303387467e-05,C29 H34 O18,29,34,0,18,0,670,1
21678,9.18993085354164e-05,C13 H8 O11,13,8,0,11,0,340,1
21678,3.39037782204191e-05,C42 H77 N1 O3,42,77,1,3,0,644,1
21678,0.0002311900624625,C19 13C1 H14 O14,19,14,0,14,0,479,1
21678,6.69405201458319e-05,C19 H8 N2 O9,19,8,2,9,0,408,1
21678,0.0006331505299553,C14 H18 N2 O15 S1,14,18,2,15,1,486,1
21678,0.0006331505299553,C22 H14 O13,22,14,0,13,0,486,1
21678,4.21966381883431e-05,C22 H22 O22 S1,22,22,0,22,1,670,1
21678,0.0003848159036503,C21 H26 O14,21,26,0,14,0,502,1
21678,8.20685380351735e-05,C35 H26 O18 S1,35,26,0,18,1,766,1
21678,3.3167516630542e-05,C30 13C1 H16 O21,30,16,0,21,0,725,1
21678,0.0001263104926117,C29 H24 O15,29,24,0,15,0,612,1
21678,9.42767926746645e-05,C31 13C1 H26 O21,31,26,0,21,0,747,1
21678,0.0001588446237537,C25 H24 O19,25,24,0,19,0,628,1
21678,3.18758984595496e-05,C31 H18 N2 O18 S1,31,18,2,18,1,738,1
21678,3.14269053052728e-05,C27 H13 N1 O19,27,13,1,19,0,655,1
21678,4.35183345415152e-05,C43 H80 O7 S1,43,80,0,7,1,741,1
21678,1.80177029570122e-05,C15 H10 O4,15,10,0,4,0,254,1
21678,4.08317861824784e-05,C28 H20 O22 S1,28,20,0,22,1,740,1
21678,5.20069206514491e-05,C20 H16 O13 S1,20,16,0,13,1,496,1
21678,0.0018958247713771,C17 H18 O11,17,18,0,11,0,398,1
21678,3.15942969278381e-05,C41 H76 N2 O6 34S1,41,76,2,6,0,727,1
21678,1.26637865290243e-05,C11 H14 O4,11,14,0,4,0,210,1
21678,8.41308551350603e-05,C21 H14 O11 S1,21,14,0,11,1,474,1
21678,0.0002427671111919,C25 H26 O13,25,26,0,13,0,534,1
21678,2.31423277353404e-05,C39 H70 O3,39,70,0,3,0,587,1
21678,3.79050482816878e-05,C41 H85 N1 O10 S1,41,85,1,10,1,784,1
21678,0.0004949853103236,C22 H12 O15,22,12,0,15,0,516,1
21678,7.24504943886073e-05,C24 H21 N1 O22,24,21,1,22,0,675,1
21678,3.6625199834157e-05,C42 H85 N1 O10 S1,42,85,1,10,1,796,1
21678,8.15110018756395e-05,C23 13C1 H28 O14,23,28,0,14,0,541,1
21678,1.02924052093489e-05,C11 H12 O2,11,12,0,2,0,176,1
21678,6.36131757316623e-05,C27 H22 O23,27,22,0,23,0,714,1
21678,0.0001069658623133,C34 H24 O24,34,24,0,24,0,816,1
21678,7.07412689925692e-05,C11 13C1 H14 O7,11,14,0,7,0,271,1
21678,0.0011203194361534,C17 H14 O10,17,14,0,10,0,378,1
21678,0.0002673370627916,C15 13C1 H18 O11,15,18,0,11,0,387,1
21678,3.95436553369562e-05,C31 H36 O19,31,36,0,19,0,712,1
21678,3.10672748661676e-05,C25 H19 N1 O20 S1,25,19,1,20,1,685,1
21678,0.0001036293636698,C21 H23 N1 O17 34S1,21,23,1,17,0,595,1
21678,2.66915532325458e-05,C8 H4 O9,8,4,0,9,0,244,1
21678,5.88935166235508e-05,C35 H33 N1 O30,35,33,1,30,0,947,1
21678,4.41687207416909e-05,C27 H27 N1 O23,27,27,1,23,0,733,1
21678,2.47464974515914e-05,C23 H15 N1 O12 S1,23,15,1,12,1,529,1
21678,0.0001575717499571,C30 H24 O16,30,24,0,16,0,640,1
21678,0.0005104280593366,C25 H24 O14,25,24,0,14,0,548,1
21678,3.88501134840878e-05,C40 H82 N2 O8 S1,40,82,2,8,1,751,1
21678,3.88501134840878e-05,C48 H78 O6,48,78,0,6,0,751,1
21678,6.27382929543482e-05,C23 H22 N2 O24 S1,23,22,2,24,1,742,1
21678,6.27382929543482e-05,C31 H18 O22,31,18,0,22,0,742,1
21678,3.26335199179312e-05,C20 13C1 H12 O17,20,12,0,17,0,537,1
21678,3.55345387933798e-05,C22 H16 N2 O22 S1,22,16,2,22,1,692,1
21678,3.31383102797298e-05,C22 13C1 H19 N1 O22 S1,22,19,1,22,1,694,1
21678,0.0002159330135308,C31 H26 O17,31,26,0,17,0,670,1
21678,1.54985462205408e-05,C14 H8 O6,14,8,0,6,0,272,1
21678,1.07509885086685e-05,C8 H8 N2 O3 S1,8,8,2,3,1,212,1
21678,1.93611950943725e-05,C18 H9 N1 O12,18,9,1,12,0,431,1
21678,9.62732865063031e-05,C28 13C1 H26 O20,28,26,0,20,0,695,1
21678,7.88998669298939e-05,C21 H15 N1 O15,21,15,1,15,0,521,1
21678,5.2930190069661e-05,C25 13C1 H30 O14,25,30,0,14,0,567,1
21678,6.45752416457292e-05,C26 H12 N2 O13,26,12,2,13,0,560,1
21678,5.71332890925123e-05,C37 H32 N2 O25 S1,37,32,2,25,1,936,1
21678,0.0001776343333867,C24 H28 O17,24,28,0,17,0,588,1
21678,7.93183459863072e-05,C25 13C1 H14 O17,25,14,0,17,0,599,1
21678,0.0004386990054047,C19 H16 O15,19,16,0,15,0,484,1
21678,3.35380449617413e-05,C10 13C1 H14 O8,10,14,0,8,0,275,1
21678,2.42390915956903e-05,C21 H11 N1 O14 S1,21,11,1,14,1,533,1
21678,5.18142459192255e-05,C35 H29 N1 O18 S1,35,29,1,18,1,783,1
21678,0.0002730161723197,C16 H14 O8,16,14,0,8,0,334,1
21678,4.51425563792194e-05,C17 13C1 H12 O10,17,12,0,10,0,389,1
21678,2.99103546414583e-05,C18 H20 N2 O9,18,20,2,9,0,408,1
21678,0.0001649156214815,C19 13C1 H14 O12,19,14,0,12,0,447,1
21678,1.2895257757103e-05,C11 H6 O3,11,6,0,3,0,186,1
21678,0.001351705224758,C20 H18 O12,20,18,0,12,0,450,1
21678,0.0003438751385469,C22 H28 O13,22,28,0,13,0,500,1
21678,6.02923700527491e-05,C22 H21 N1 O15,22,21,1,15,0,539,1
21678,4.99354493222032e-05,C15 H16 O15 S1,15,16,0,15,1,468,1
21678,3.44791869229875e-05,C41 H80 O5,41,80,0,5,0,653,1
21678,3.75153396604029e-05,C24 H13 N1 O18,24,13,1,18,0,603,1
21678,2.46601861462062e-05,C33 13C1 H71 N1 S1,33,71,1,0,1,527,1
21678,1.12025971570478e-05,C8 H13 N1 O5 S1,8,13,1,5,1,235,1
21678,4.95322273147216e-05,C32 13C1 H28 O23,32,28,0,23,0,793,1
21678,0.0001441359567522,C17 H13 N1 O10,17,13,1,10,0,391,1
21678,0.0001242926389115,C28 H30 N2 O23 S1,28,30,2,23,1,794,1
21678,0.0001242926389115,C36 H26 O21,36,26,0,21,0,794,1
21678,4.0856633376453e-05,C48 H82 O8 S1,48,82,0,8,1,819,1
21678,4.66338239333756e-05,C30 H24 O24,30,24,0,24,0,768,1
21678,0.0001206697436638,C15 13C1 H16 O12,15,16,0,12,0,401,1
21678,3.50280047688462e-05,C24 H17 N1 O17 S1,24,17,1,17,1,623,1
21678,5.58059258354513e-05,C29 H18 O22,29,18,0,22,0,718,1
21678,0.0001021594559841,C28 H22 O15 S1,28,22,0,15,1,630,1
21678,3.25354388890843e-05,C30 H17 N1 O16 34S1,30,17,1,16,0,681,1
21678,0.0004163866611312,C21 H14 O16,21,14,0,16,0,522,1
21678,6.84134792412701e-05,C21 H12 O17,21,12,0,17,0,536,1
21678,4.02637880465341e-05,C31 H17 N1 O15 34S1,31,17,1,15,0,677,1
21678,4.64511752618785e-05,C31 H21 N1 O19 S1,31,21,1,19,1,743,1
21678,5.33325402457751e-05,C31 H30 O25,31,30,0,25,0,802,1
21678,0.0001573755878994,C15 13C1 H16 O9,15,16,0,9,0,353,1
21678,0.0002366560092213,C17 H12 O9,17,12,0,9,0,360,1
21678,4.48352358221658e-05,C24 13C1 H19 N1 O20 S1,24,19,1,20,1,686,1
21678,4.70074036743612e-05,C16 13C1 H20 O13,16,20,0,13,0,433,1
21678,7.89308169434411e-05,C32 13C1 H24 O21,32,24,0,21,0,757,1
21678,4.89951791923245e-05,C32 H27 N1 O24 S1,32,27,1,24,1,841,1
21678,2.33615933242736e-05,C14 H14 O15 S1,14,14,0,15,1,454,1
21678,0.0003002465173374,C20 H26 O13,20,26,0,13,0,474,1
21678,0.0004155867558515,C24 H26 O13,24,26,0,13,0,522,1
21678,4.48783914748585e-05,C20 H14 O13 S1,20,14,0,13,1,494,1
21678,0.000140834767279,C25 H20 O13 S1,25,20,0,13,1,560,1
21678,9.10571194343846e-05,C15 H16 O14 S1,15,16,0,14,1,452,1
21678,0.0001002723769891,C16 13C1 H16 O13,16,16,0,13,0,429,1
21678,0.0007739652451129,C19 H12 O13,19,12,0,13,0,448,1
21678,3.10053748390731e-05,C18 H12 O16,18,12,0,16,0,484,1
21678,6.25844147179795e-05,C35 H36 O23,35,36,0,23,0,824,1
21678,0.0001112190916398,C20 H13 N1 O12,20,13,1,12,0,459,1
21678,0.0002370082290937,C25 13C1 H22 O16,25,22,0,16,0,591,1
21678,0.0001473456039317,C26 H32 O16,26,32,0,16,0,600,1
21678,8.72934234207673e-05,C33 13C1 H26 O22,33,26,0,22,0,787,1
21678,1.18804460453007e-05,C16 H10 O5,16,10,0,5,0,282,1
21678,6.21284469127625e-05,C13 H20 O12 S1,13,20,0,12,1,400,1
21678,8.74978678764525e-05,C28 H19 N1 O16,28,19,1,16,0,625,1
21678,6.08268026810436e-05,C33 H24 O19 S1,33,24,0,19,1,756,1
21678,2.32234080525204e-05,C21 13C1 H24 O10,21,24,0,10,0,449,1
21678,0.0001328771264719,C22 H10 O15,22,10,0,15,0,514,1
21678,3.03671942780428e-05,C42 H78 N2 O7,42,78,2,7,0,723,1
21678,3.02704209962472e-05,C43 H76 N2 O6,43,76,2,6,0,717,1
21678,2.33629010713249e-05,C19 H17 N1 O16 S1 34S1,19,17,1,16,1,581,1
21678,5.15989035714461e-05,C31 H16 O17,31,16,0,17,0,660,1
21678,5.97435522068904e-05,C28 H25 N1 O16,28,25,1,16,0,631,1
21678,3.08619585791148e-05,C17 H32 N2 O13 S1,17,32,2,13,1,504,1
21678,3.08619585791148e-05,C25 H28 O11,25,28,0,11,0,504,1
21678,9.84145043449513e-05,C24 H21 N1 O13,24,21,1,13,0,531,1
21678,9.5767624313137e-05,C30 H32 O20,30,32,0,20,0,712,1
21678,2.67717617183584e-05,C28 H36 O16,28,36,0,16,0,628,1
21678,1.9556049405015e-05,C18 13C1 H8 O14,18,8,0,14,0,461,1
21678,0.0002527731197971,C26 H28 O14,26,28,0,14,0,564,1
21678,9.90348123629472e-05,C29 H28 N2 O26 S1,29,28,2,26,1,852,1
21678,4.48465696299437e-05,C18 H28 N2 O14 S1,18,28,2,14,1,528,1
21678,4.48465696299437e-05,C26 H24 O12,26,24,0,12,0,528,1
21678,0.000108973254037,C10 H10 O8,10,10,0,8,0,258,1
21678,0.0004884391645005,C19 H22 O14,19,22,0,14,0,474,1
21678,3.36335104964855e-05,C42 H77 N1 O3 S1,42,77,1,3,1,676,1
21678,0.0001109675682903,C19 H14 O9 S1,19,14,0,9,1,418,1
21678,7.54356449910223e-05,C22 H23 N1 O13,22,23,1,13,0,509,1
21678,6.68250024896345e-05,C19 13C1 H14 O11,19,14,0,11,0,431,1
21678,0.0009852248065981,C27 H20 O17,27,20,0,17,0,616,1
21678,0.0001223593528541,C11 H10 O9,11,10,0,9,0,286,1
21678,2.17321404983642e-05,C15 H17 N1 O18 S1,15,17,1,18,1,531,1
21678,8.76229756776928e-05,C11 13C1 H14 O8,11,14,0,8,0,287,1
21678,0.0003598928603468,C21 H16 O11,21,16,0,11,0,444,1
21678,2.37844315375246e-05,C12 H6 O7,12,6,0,7,0,262,1
21678,0.0001656148302383,C15 13C1 H20 O11,15,20,0,11,0,389,1
21678,7.23667985773246e-05,C18 H17 N1 O9,18,17,1,9,0,391,1
21678,0.0002384092621014,C24 13C1 H20 O15,24,20,0,15,0,561,1
21678,0.0001387397565028,C23 H19 N1 O13,23,19,1,13,0,517,1
21678,6.63642396118961e-05,C11 13C1 H16 O8,11,16,0,8,0,289,1
21678,3.1589065939633e-05,C35 H70 S1,35,70,0,0,1,523,1
21678,3.59451713674854e-05,C45 H76 N2 S1,45,76,2,0,1,677,1
21678,0.0001811373518214,C12 H8 O7,12,8,0,7,0,264,1
21678,4.30811111107e-05,C37 13C1 H79 N1 O10,37,79,1,10,0,711,1
21678,7.93615016389998e-05,C19 H26 O13,19,26,0,13,0,462,1
21678,0.0001373875460518,C24 H17 N1 O15,24,17,1,15,0,559,1
21678,3.9830051941189e-05,C44 H74 N2 O2,44,74,2,2,0,663,1
21678,3.51666259562831e-05,C19 13C1 H20 O21 S1,19,20,0,21,1,629,1
21678,0.0014588084005117,C22 H20 O14,22,20,0,14,0,508,1
21678,0.0003335099354183,C33 H28 O21,33,28,0,21,0,760,1
21678,5.36115262833839e-05,C30 13C1 H32 O19,30,32,0,19,0,709,1
21678,3.04190682444107e-05,C40 H70 N2 O2,40,70,2,2,0,611,1
21678,4.02184528154226e-05,C28 H21 N1 O26,28,21,1,26,0,787,1
21678,1.83084587180828e-05,C23 H26 O9,23,26,0,9,0,446,1
21678,3.251756634605e-05,C29 13C1 H32 O18,29,32,0,18,0,681,1
21678,5.50448170515996e-05,C28 H24 N2 O15 S1,28,24,2,15,1,660,1
21678,0.000144480766058,C27 H32 O16,27,32,0,16,0,612,1
21678,4.33744823658731e-05,C36 H34 O26,36,34,0,26,0,882,1
21678,0.0006294387079081,C26 H24 O15,26,24,0,15,0,576,1
21678,5.28185956546174e-05,C35 13C1 H28 O24,35,28,0,24,0,845,1
21678,5.14816422525136e-05,C14 H6 O9,14,6,0,9,0,318,1
21678,7.19125744348427e-05,C10 13C1 H8 O8,10,8,0,8,0,269,1
21678,0.0001128869050459,C26 H23 N1 O15,26,23,1,15,0,589,1
21678,3.28671707244286e-05,C34 H27 N1 O18,34,27,1,18,0,737,1
21678,7.91740578949813e-05,C28 H21 N1 O18,28,21,1,18,0,659,1
21678,0.0001219622336661,C28 H28 N2 O23 S1,28,28,2,23,1,792,1
21678,0.0001219622336661,C36 H24 O21,36,24,0,21,0,792,1
21678,3.40450149019586e-05,C16 H6 O12,16,6,0,12,0,390,1
21678,0.0001096341022136,C35 H24 O24,35,24,0,24,0,828,1
21678,0.0001372816185407,C28 H24 O21,28,24,0,21,0,696,1
21678,5.36180650186404e-05,C37 H74 O2,37,74,0,2,0,551,1
21678,0.0002491336597533,C28 H28 O16,28,28,0,16,0,620,1
21678,3.13798264114263e-05,C44 H74 N2 O5 S1,44,74,2,5,1,743,1
21678,3.23671754351515e-05,C42 H76 N2 O6,42,76,2,6,0,705,1
21678,4.61416751264062e-05,C35 H24 O20 S1,35,24,0,20,1,796,1
21678,0.0001402859494332,C25 13C1 H26 O16,25,26,0,16,0,595,1
21678,3.4670117992476e-05,C28 13C1 H14 O18,28,14,0,18,0,651,1
21678,2.69060237489577e-05,C18 H23 N1 O10,18,23,1,10,0,413,1
21678,9.12611279743861e-05,C30 H34 N2 O24 S1,30,34,2,24,1,838,1
21678,0.0001100543249328,C16 H17 N1 O10,16,17,1,10,0,383,1
21678,8.16243399534181e-05,C23 H10 O15,23,10,0,15,0,526,1
21678,4.84947479873636e-05,C32 H28 N2 O27 S1,32,28,2,27,1,904,1
21678,2.18389398408864e-05,C15 13C1 H14 O15 S1,15,14,0,15,1,479,1
