mol_from,mol_from_int,mol_from_time,mol_from_int_trend,mol_to,mol_to_int,mol_to_time,mol_to_int_trend,transformation_unit,is_hti
C12 H13 N1 O5,0.000176451,8,0.931,C10 H11 N1 O5,0.000115199,9,1.096,-C2 -H2,1
C11 H11 N1 O6,0.000132764,8,0.92,C10 H11 N1 O5,0.000115199,9,1.096,-C1 -O1,1
C11 H11 N1 O5,0.000142856,8,1.059,C10 H11 N1 O5,0.000115199,9,1.096,-C1,0
C12 H15 N1 O6,0.000182059,8,1.076,C10 H11 N1 O5,0.000115199,9,1.096,-C2 -H4 -O1,0
C10 H10 O6,0.000710565,8,1.031,C10 H11 N1 O5,0.000115199,9,1.096,H1 -O1 N1,0
C10 H13 N1 O5,8.97e-05,8,1.257,C10 H11 N1 O5,0.000115199,9,1.096,-H2,0
C10 H15 N1 O3,2.81e-05,8,1.253,C10 H11 N1 O5,0.000115199,9,1.096,-H4 O2,0
C10 H13 N1 O4,9.47e-05,8,1.205,C10 H11 N1 O5,0.000115199,9,1.096,-H2 O1,0
C11 H13 N1 O4,0.000108936,8,1.075,C10 H11 N1 O5,0.000115199,9,1.096,-C1 -H2 O1,0
C10 H11 N1 O4,8.71e-05,8,0.93,C10 H11 N1 O5,0.000115199,9,1.096,O1,1
C10 H11 N1 O3,5.9e-05,8,0.895,C10 H11 N1 O5,0.000115199,9,1.096,O2,1
C10 H9 N1 O4,8.79e-05,8,0.99,C10 H11 N1 O5,0.000115199,9,1.096,H2 O1,0
C10 H12 N2 O4,4.5e-05,8,1.082,C10 H11 N1 O5,0.000115199,9,1.096,-H1 O1 -N1,0
C12 H13 N1 O6,0.00017518,8,1.062,C10 H11 N1 O6,9.09e-05,9,1.425,-C2 -H2,0
C10 H10 O7,0.000367832,8,1.022,C10 H11 N1 O6,9.09e-05,9,1.425,H1 -O1 N1,0
C10 H13 N1 O6,7.53e-05,8,1.215,C10 H11 N1 O6,9.09e-05,9,1.425,-H2,0
C11 H11 N1 O6,0.000132764,8,0.92,C10 H11 N1 O6,9.09e-05,9,1.425,-C1,1
C12 H15 N1 O7,0.000102923,8,1.276,C10 H11 N1 O6,9.09e-05,9,1.425,-C2 -H4 -O1,0
C14 H15 N1 O7,0.000207565,8,0.993,C10 H11 N1 O6,9.09e-05,9,1.425,-C4 -H4 -O1,0
C11 H13 N1 O6,0.000136869,8,1.194,C10 H11 N1 O6,9.09e-05,9,1.425,-C1 -H2,0
C11 H11 N1 O8,2.52e-05,8,1.163,C10 H11 N1 O6,9.09e-05,9,1.425,-C1 -O2,0
C11 H11 N1 O7,8.1e-05,8,0.932,C10 H11 N1 O6,9.09e-05,9,1.425,-C1 -O1,1
C10 H11 N1 O4,8.71e-05,8,0.93,C10 H11 N1 O6,9.09e-05,9,1.425,O2,1
C10 H13 N1 O5,8.97e-05,8,1.257,C10 H11 N1 O6,9.09e-05,9,1.425,-H2 O1,0
C10 H15 N1 O4,7.1e-05,8,0.969,C10 H11 N1 O6,9.09e-05,9,1.425,-H4 O2,1
C10 H9 N1 O5,0.000114087,8,1.088,C10 H11 N1 O6,9.09e-05,9,1.425,H2 O1,0
C10 H11 N1 O5,0.000105144,8,1.096,C10 H11 N1 O6,9.09e-05,9,1.425,O1,0
C10 H12 N2 O5,3.53e-05,8,1.207,C10 H11 N1 O6,9.09e-05,9,1.425,-H1 O1 -N1,0
C11 H13 N1 O5,0.000151609,8,0.975,C10 H11 N1 O6,9.09e-05,9,1.425,-C1 -H2 O1,0
C11 H13 N1 O7,6.98e-05,8,1.15,C10 H11 N1 O7,4.17e-05,9,1.13,-C1 -H2,0
C12 H13 N1 O7,0.000112061,8,1.167,C10 H11 N1 O7,4.17e-05,9,1.13,-C2 -H2,0
C11 H11 N1 O7,8.1e-05,8,0.932,C10 H11 N1 O7,4.17e-05,9,1.13,-C1,1
C11 H11 N1 O8,2.52e-05,8,1.163,C10 H11 N1 O7,4.17e-05,9,1.13,-C1 -O1,0
C14 H15 N1 O8,0.000146306,8,1.078,C10 H11 N1 O7,4.17e-05,9,1.13,-C4 -H4 -O1,0
C12 H15 N1 O8,6.44e-05,8,1.067,C10 H11 N1 O7,4.17e-05,9,1.13,-C2 -H4 -O1,0
C10 H10 O8,0.000154838,8,1.083,C10 H11 N1 O7,4.17e-05,9,1.13,H1 -O1 N1,0
C10 H15 N1 O5,6.01e-05,8,1.319,C10 H11 N1 O7,4.17e-05,9,1.13,-H4 O2,0
C10 H12 N2 O6,2.64e-05,8,0.924,C10 H11 N1 O7,4.17e-05,9,1.13,-H1 O1 -N1,1
C10 H13 N1 O6,7.53e-05,8,1.215,C10 H11 N1 O7,4.17e-05,9,1.13,-H2 O1,0
C10 H11 N1 O5,0.000105144,8,1.096,C10 H11 N1 O7,4.17e-05,9,1.13,O2,0
C10 H11 N1 O6,6.38e-05,8,1.425,C10 H11 N1 O7,4.17e-05,9,1.13,O1,0
C10 H9 N1 O6,9.3e-05,8,0.887,C10 H11 N1 O7,4.17e-05,9,1.13,H2 O1,1
C11 H13 N1 O6,0.000136869,8,1.194,C10 H11 N1 O7,4.17e-05,9,1.13,-C1 -H2 O1,0
C12 H13 N1 O8,5.74e-05,8,0.97,C10 H11 N1 O8,4.99e-05,9,0.98,-C2 -H2,0
C10 H10 O9,4.82e-05,8,1.104,C10 H11 N1 O8,4.99e-05,9,0.98,H1 -O1 N1,0
C14 H15 N1 O9,7.69e-05,8,0.97,C10 H11 N1 O8,4.99e-05,9,0.98,-C4 -H4 -O1,0
C11 H13 N1 O8,2.74e-05,8,1.398,C10 H11 N1 O8,4.99e-05,9,0.98,-C1 -H2,0
C11 H11 N1 O8,2.52e-05,8,1.163,C10 H11 N1 O8,4.99e-05,9,0.98,-C1,0
C10 H11 N1 O7,3.69e-05,8,1.13,C10 H11 N1 O8,4.99e-05,9,0.98,O1,0
C10 H15 N1 O6,3.56e-05,8,1.584,C10 H11 N1 O8,4.99e-05,9,0.98,-H4 O2,0
C10 H11 N1 O6,6.38e-05,8,1.425,C10 H11 N1 O8,4.99e-05,9,0.98,O2,0
C11 H13 N1 O7,6.98e-05,8,1.15,C10 H11 N1 O8,4.99e-05,9,0.98,-C1 -H2 O1,0
C10 H9 N1 O7,2.74e-05,8,1.453,C10 H11 N1 O8,4.99e-05,9,0.98,H2 O1,0
C11 H12 N2 O5,7.13e-05,8,0.959,C10 H12 N2 O3,3.06e-05,9,0.0,-C1 -O2,0
C10 H11 N1 O4,8.71e-05,8,0.93,C10 H12 N2 O3,3.06e-05,9,0.0,H1 -O1 N1,0
C12 H14 N2 O3,3.38e-05,8,0.935,C10 H12 N2 O3,3.06e-05,9,0.0,-C2 -H2,0
C10 H14 N2 O4,4.2e-05,8,1.105,C10 H12 N2 O3,3.06e-05,9,0.0,-H2 -O1,0
C11 H12 N2 O4,5.59e-05,8,1.227,C10 H12 N2 O3,3.06e-05,9,0.0,-C1 -O1,0
C12 H16 N2 O4,4.99e-05,8,1.281,C10 H12 N2 O3,3.06e-05,9,0.0,-C2 -H4 -O1,0
C11 H14 N2 O3,3.43e-05,8,0.86,C10 H12 N2 O3,3.06e-05,9,0.0,-C1 -H2,0
C14 H16 N2 O4,9.26e-05,8,1.082,C10 H12 N2 O3,3.06e-05,9,0.0,-C4 -H4 -O1,0
C11 H12 N2 O3,3.53e-05,8,0.932,C10 H12 N2 O3,3.06e-05,9,0.0,-C1,0
C10 H10 N2 O2,1.91e-05,8,1.063,C10 H12 N2 O3,3.06e-05,9,0.0,H2 O1,0
C12 H14 N2 O4,7.11e-05,8,0.862,C10 H12 N2 O4,4.87e-05,9,1.082,-C2 -H2,1
C10 H14 N2 O5,4.11e-05,8,0.808,C10 H12 N2 O4,4.87e-05,9,1.082,-H2 -O1,1
C11 H12 N2 O5,7.13e-05,8,0.959,C10 H12 N2 O4,4.87e-05,9,1.082,-C1 -O1,1
C11 H14 N2 O4,5.51e-05,8,0.808,C10 H12 N2 O4,4.87e-05,9,1.082,-C1 -H2,1
C10 H14 N2 O4,4.2e-05,8,1.105,C10 H12 N2 O4,4.87e-05,9,1.082,-H2,0
C11 H12 N2 O6,4.51e-05,8,1.341,C10 H12 N2 O4,4.87e-05,9,1.082,-C1 -O2,0
C11 H12 N2 O4,5.59e-05,8,1.227,C10 H12 N2 O4,4.87e-05,9,1.082,-C1,0
C14 H16 N2 O5,0.000141515,8,0.916,C10 H12 N2 O4,4.87e-05,9,1.082,-C4 -H4 -O1,1
C12 H16 N2 O5,8.26e-05,8,1.067,C10 H12 N2 O4,4.87e-05,9,1.082,-C2 -H4 -O1,0
C10 H11 N1 O5,0.000105144,8,1.096,C10 H12 N2 O4,4.87e-05,9,1.082,H1 -O1 N1,0
C11 H14 N2 O3,3.43e-05,8,0.86,C10 H12 N2 O4,4.87e-05,9,1.082,-C1 -H2 O1,1
C10 H10 N2 O3,2.34e-05,8,1.496,C10 H12 N2 O4,4.87e-05,9,1.082,H2 O1,0
C11 H14 N2 O5,6.94e-05,8,1.108,C10 H12 N2 O5,4.26e-05,9,1.207,-C1 -H2,0
C10 H14 N2 O6,2.34e-05,8,0.885,C10 H12 N2 O5,4.26e-05,9,1.207,-H2 -O1,1
C11 H12 N2 O5,7.13e-05,8,0.959,C10 H12 N2 O5,4.26e-05,9,1.207,-C1,1
C12 H14 N2 O5,8.66e-05,8,1.035,C10 H12 N2 O5,4.26e-05,9,1.207,-C2 -H2,0
C12 H16 N2 O6,6.88e-05,8,1.157,C10 H12 N2 O5,4.26e-05,9,1.207,-C2 -H4 -O1,0
C11 H12 N2 O7,2.45e-05,8,1.22,C10 H12 N2 O5,4.26e-05,9,1.207,-C1 -O2,0
C11 H12 N2 O6,4.51e-05,8,1.341,C10 H12 N2 O5,4.26e-05,9,1.207,-C1 -O1,0
C10 H11 N1 O6,6.38e-05,8,1.425,C10 H12 N2 O5,4.26e-05,9,1.207,H1 -O1 N1,0
C14 H16 N2 O6,0.000148294,8,0.963,C10 H12 N2 O5,4.26e-05,9,1.207,-C4 -H4 -O1,1
C10 H14 N2 O5,4.11e-05,8,0.808,C10 H12 N2 O5,4.26e-05,9,1.207,-H2,1
C10 H12 N2 O4,4.5e-05,8,1.082,C10 H12 N2 O5,4.26e-05,9,1.207,O1,0
C11 H14 N2 O4,5.51e-05,8,0.808,C10 H12 N2 O5,4.26e-05,9,1.207,-C1 -H2 O1,1
C10 H14 N2 O4,4.2e-05,8,1.105,C10 H12 N2 O5,4.26e-05,9,1.207,-H2 O1,0
C10 H10 N2 O4,3.98e-05,8,0.0,C10 H12 N2 O5,4.26e-05,9,1.207,H2 O1,0
C11 H12 N2 O6,4.51e-05,8,1.341,C10 H12 N2 O6,2.44e-05,9,0.924,-C1,0
C12 H14 N2 O6,9.5e-05,8,0.886,C10 H12 N2 O6,2.44e-05,9,0.924,-C2 -H2,0
C10 H11 N1 O7,3.69e-05,8,1.13,C10 H12 N2 O6,2.44e-05,9,0.924,H1 -O1 N1,0
C14 H16 N2 O7,0.000117175,8,1.111,C10 H12 N2 O6,2.44e-05,9,0.924,-C4 -H4 -O1,0
C10 H14 N2 O6,2.34e-05,8,0.885,C10 H12 N2 O6,2.44e-05,9,0.924,-H2,0
C11 H12 N2 O7,2.45e-05,8,1.22,C10 H12 N2 O6,2.44e-05,9,0.924,-C1 -O1,0
C11 H14 N2 O5,6.94e-05,8,1.108,C10 H12 N2 O6,2.44e-05,9,0.924,-C1 -H2 O1,0
C10 H14 N2 O5,4.11e-05,8,0.808,C10 H12 N2 O6,2.44e-05,9,0.924,-H2 O1,0
C10 H12 N2 O5,3.53e-05,8,1.207,C10 H12 N2 O6,2.44e-05,9,0.924,O1,0
C10 H12 N2 O4,4.5e-05,8,1.082,C10 H12 N2 O6,2.44e-05,9,0.924,O2,0
C10 H16 N2 O4,8.37e-05,8,1.475,C10 H12 N2 O6,2.44e-05,9,0.924,-H4 O2,0
C10 H10 N2 O5,3.96e-05,8,0.934,C10 H12 N2 O6,2.44e-05,9,0.924,H2 O1,0
C11 H12 O2,0.000116541,8,0.959,C10 H12 O2,0.000129309,9,1.109,-C1,1
C12 H16 O3,0.000274471,8,1.089,C10 H12 O2,0.000129309,9,1.109,-C2 -H4 -O1,0
C10 H14 O2,0.000114372,8,1.019,C10 H12 O2,0.000129309,9,1.109,-H2,0
C12 H14 O2,9.96e-05,8,0.997,C10 H12 O2,0.000129309,9,1.109,-C2 -H2,0
C11 H12 O4,0.00059587,8,1.002,C10 H12 O2,0.000129309,9,1.109,-C1 -O2,0
C10 H14 O3,0.000247812,8,0.993,C10 H12 O2,0.000129309,9,1.109,-H2 -O1,0
C10 H12 O5 S1,1.97e-05,8,1.162,C10 H12 O2,0.000129309,9,1.109,-O3 -S1,0
C14 H16 O3,0.000246101,8,0.97,C10 H12 O2,0.000129309,9,1.109,-C4 -H4 -O1,1
C11 H12 O3,0.000269626,8,1.02,C10 H12 O2,0.000129309,9,1.109,-C1 -O1,0
C11 H14 O2,0.000223287,8,1.971,C10 H12 O2,0.000129309,9,1.109,-C1 -H2,0
C11 H14 O1,2.54e-05,8,1.161,C10 H12 O2,0.000129309,9,1.109,-C1 -H2 O1,0
C10 H14 O1,5.59e-05,8,1.252,C10 H12 O2,0.000129309,9,1.109,-H2 O1,0
C11 H12 O4,0.00059587,8,1.002,C10 H12 O3,0.000309422,9,1.1,-C1 -O1,0
C12 H14 O3,0.000297839,8,1.027,C10 H12 O3,0.000309422,9,1.1,-C2 -H2,0
C14 H16 O4,0.000562464,8,0.972,C10 H12 O3,0.000309422,9,1.1,-C4 -H4 -O1,1
C10 H14 O4,0.000496092,8,1.03,C10 H12 O3,0.000309422,9,1.1,-H2 -O1,0
C11 H14 O3,0.000269097,8,1.078,C10 H12 O3,0.000309422,9,1.1,-C1 -H2,0
C12 H16 O4,0.000629832,8,1.031,C10 H12 O3,0.000309422,9,1.1,-C2 -H4 -O1,0
C11 H12 O5,0.000919028,8,1.065,C10 H12 O3,0.000309422,9,1.1,-C1 -O2,0
C10 H14 O3,0.000247812,8,0.993,C10 H12 O3,0.000309422,9,1.1,-H2,0
C11 H12 O3,0.000269626,8,1.02,C10 H12 O3,0.000309422,9,1.1,-C1,0
C10 H14 O2,0.000114372,8,1.019,C10 H12 O3,0.000309422,9,1.1,-H2 O1,0
C10 H13 N1 O2,3.17e-05,8,0.615,C10 H12 O3,0.000309422,9,1.1,-H1 O1 -N1,1
C11 H14 O2,0.000223287,8,1.971,C10 H12 O3,0.000309422,9,1.1,-C1 -H2 O1,0
C10 H12 O2,0.000116581,8,1.109,C10 H12 O3,0.000309422,9,1.1,O1,0
C10 H10 O2,0.000110509,8,1.055,C10 H12 O3,0.000309422,9,1.1,H2 O1,0
C12 H16 O5,0.001191943,8,1.041,C10 H12 O4,0.000594774,9,1.021,-C2 -H4 -O1,0
C10 H12 O5 S1,1.97e-05,8,1.162,C10 H12 O4,0.000594774,9,1.021,-O1 -S1,0
C11 H14 O4,0.000583553,8,1.002,C10 H12 O4,0.000594774,9,1.021,-C1 -H2,0
C11 H12 O6,0.001380188,8,1.109,C10 H12 O4,0.000594774,9,1.021,-C1 -O2,0
C11 H12 O5,0.000919028,8,1.065,C10 H12 O4,0.000594774,9,1.021,-C1 -O1,0
C11 H12 O4,0.00059587,8,1.002,C10 H12 O4,0.000594774,9,1.021,-C1,0
C12 H14 O4,0.000675414,8,1.023,C10 H12 O4,0.000594774,9,1.021,-C2 -H2,0
C10 H14 O5,0.000703421,8,1.106,C10 H12 O4,0.000594774,9,1.021,-H2 -O1,0
C10 H14 O4,0.000496092,8,1.03,C10 H12 O4,0.000594774,9,1.021,-H2,0
C14 H16 O5,0.001068251,8,1.009,C10 H12 O4,0.000594774,9,1.021,-C4 -H4 -O1,0
C10 H16 O2,5.68e-05,8,1.044,C10 H12 O4,0.000594774,9,1.021,-H4 O2,0
C11 H14 O3,0.000269097,8,1.078,C10 H12 O4,0.000594774,9,1.021,-C1 -H2 O1,0
C10 H10 O3,0.000282061,8,1.047,C10 H12 O4,0.000594774,9,1.021,H2 O1,0
C10 H13 N1 O3,4.75e-05,8,0.832,C10 H12 O4,0.000594774,9,1.021,-H1 O1 -N1,0
C10 H12 O2,0.000116581,8,1.109,C10 H12 O4,0.000594774,9,1.021,O2,0
C10 H12 O3,0.000281354,8,1.1,C10 H12 O4,0.000594774,9,1.021,O1,0
C10 H14 O3,0.000247812,8,0.993,C10 H12 O4,0.000594774,9,1.021,-H2 O1,0
C10 H14 O6,0.000461624,8,1.178,C10 H12 O5,0.00079982,9,1.011,-H2 -O1,0
C14 H16 O6,0.001590638,8,1.062,C10 H12 O5,0.00079982,9,1.011,-C4 -H4 -O1,0
C11 H12 O7,0.000947732,8,1.079,C10 H12 O5,0.00079982,9,1.011,-C1 -O2,0
C12 H14 O5,0.00114812,8,1.041,C10 H12 O5,0.00079982,9,1.011,-C2 -H2,0
C10 H12 O5 S1,1.97e-05,8,1.162,C10 H12 O5,0.00079982,9,1.011,-S1,0
C10 H14 O5,0.000703421,8,1.106,C10 H12 O5,0.00079982,9,1.011,-H2,0
C12 H16 O6,0.001383157,8,1.093,C10 H12 O5,0.00079982,9,1.011,-C2 -H4 -O1,0
C11 H14 O5,0.001042506,8,1.076,C10 H12 O5,0.00079982,9,1.011,-C1 -H2,0
C11 H12 O6,0.001380188,8,1.109,C10 H12 O5,0.00079982,9,1.011,-C1 -O1,0
C11 H12 O5,0.000919028,8,1.065,C10 H12 O5,0.00079982,9,1.011,-C1,0
C10 H13 N1 O4,9.47e-05,8,1.205,C10 H12 O5,0.00079982,9,1.011,-H1 O1 -N1,0
C10 H12 O3,0.000281354,8,1.1,C10 H12 O5,0.00079982,9,1.011,O2,0
C10 H10 O4,0.000616635,8,1.02,C10 H12 O5,0.00079982,9,1.011,H2 O1,0
C10 H14 O4,0.000496092,8,1.03,C10 H12 O5,0.00079982,9,1.011,-H2 O1,0
C10 H12 O4,0.000582273,8,1.021,C10 H12 O5,0.00079982,9,1.011,O1,0
C11 H14 O4,0.000583553,8,1.002,C10 H12 O5,0.00079982,9,1.011,-C1 -H2 O1,0
C10 H16 O3,0.000297643,8,0.902,C10 H12 O5,0.00079982,9,1.011,-H4 O2,0
C11 H12 O7 S1,4.96e-05,8,0.813,C10 H12 O5 S1,2.29e-05,9,1.162,-C1 -O2,1
C11 H12 O6 S1,2.55e-05,8,1.725,C10 H12 O5 S1,2.29e-05,9,1.162,-C1 -O1,0
C10 H14 O5 S1,4.65e-05,8,1.077,C10 H12 O5 S1,2.29e-05,9,1.162,-H2,0
C12 H16 O6 S1,4.45e-05,8,0.0,C10 H12 O5 S1,2.29e-05,9,1.162,-C2 -H4 -O1,0
C11 H12 O5 S1,4.02e-05,8,0.95,C10 H12 O5 S1,2.29e-05,9,1.162,-C1,1
C11 H12 O6,0.001380188,8,1.109,C10 H12 O6,0.00070188,9,1.122,-C1,0
C11 H14 O6,0.001079754,8,1.092,C10 H12 O6,0.00070188,9,1.122,-C1 -H2,0
C12 H14 O6,0.001385605,8,1.048,C10 H12 O6,0.00070188,9,1.122,-C2 -H2,0
C11 H12 O7,0.000947732,8,1.079,C10 H12 O6,0.00070188,9,1.122,-C1 -O1,0
C10 H14 O7,0.00022008,8,1.112,C10 H12 O6,0.00070188,9,1.122,-H2 -O1,0
C12 H16 O7,0.001066299,8,1.137,C10 H12 O6,0.00070188,9,1.122,-C2 -H4 -O1,0
C14 H16 O7,0.001855504,8,1.038,C10 H12 O6,0.00070188,9,1.122,-C4 -H4 -O1,0
C11 H12 O8,0.000400844,8,1.184,C10 H12 O6,0.00070188,9,1.122,-C1 -O2,0
C10 H14 O6,0.000461624,8,1.178,C10 H12 O6,0.00070188,9,1.122,-H2,0
C10 H10 O5,0.001068169,8,1.027,C10 H12 O6,0.00070188,9,1.122,H2 O1,0
C10 H12 O4,0.000582273,8,1.021,C10 H12 O6,0.00070188,9,1.122,O2,0
C11 H14 O5,0.001042506,8,1.076,C10 H12 O6,0.00070188,9,1.122,-C1 -H2 O1,0
C10 H14 O5,0.000703421,8,1.106,C10 H12 O6,0.00070188,9,1.122,-H2 O1,0
C10 H12 O5,0.000790867,8,1.011,C10 H12 O6,0.00070188,9,1.122,O1,0
C10 H13 N1 O5,8.97e-05,8,1.257,C10 H12 O6,0.00070188,9,1.122,-H1 O1 -N1,0
C10 H16 O4,0.000415475,8,1.058,C10 H12 O6,0.00070188,9,1.122,-H4 O2,0
C11 H12 O6 S1,2.55e-05,8,1.725,C10 H12 O6 S1,2.97e-05,9,0.0,-C1,0
C12 H16 O7 S1,4.98e-05,8,0.0,C10 H12 O6 S1,2.97e-05,9,0.0,-C2 -H4 -O1,0
C14 H16 O7 S1,4.07e-05,8,1.103,C10 H12 O6 S1,2.97e-05,9,0.0,-C4 -H4 -O1,0
C12 H14 O6 S1,3.73e-05,8,0.917,C10 H12 O6 S1,2.97e-05,9,0.0,-C2 -H2,0
C11 H12 O7 S1,4.96e-05,8,0.813,C10 H12 O6 S1,2.97e-05,9,0.0,-C1 -O1,0
C11 H12 O8 S1,3.19e-05,8,0.749,C10 H12 O6 S1,2.97e-05,9,0.0,-C1 -O2,0
C10 H14 O5 S1,4.65e-05,8,1.077,C10 H12 O6 S1,2.97e-05,9,0.0,-H2 O1,0
C10 H16 O4 S1,2.08e-05,8,0.0,C10 H12 O6 S1,2.97e-05,9,0.0,-H4 O2,0
C10 H12 O5 S1,1.97e-05,8,1.162,C10 H12 O6 S1,2.97e-05,9,0.0,O1,0
C10 H10 O5 S1,2.38e-05,8,1.248,C10 H12 O6 S1,2.97e-05,9,0.0,H2 O1,0
C12 H14 O7,0.001246014,8,1.095,C10 H12 O7,0.000608742,9,1.196,-C2 -H2,0
C12 H16 O8,0.00050021,8,1.186,C10 H12 O7,0.000608742,9,1.196,-C2 -H4 -O1,0
C11 H12 O8,0.000400844,8,1.184,C10 H12 O7,0.000608742,9,1.196,-C1 -O1,0
C11 H14 O7,0.000688664,8,1.175,C10 H12 O7,0.000608742,9,1.196,-C1 -H2,0
C10 H14 O7,0.00022008,8,1.112,C10 H12 O7,0.000608742,9,1.196,-H2,0
C10 H14 O8,7.42e-05,8,1.036,C10 H12 O7,0.000608742,9,1.196,-H2 -O1,0
C14 H16 O8,0.001495256,8,1.072,C10 H12 O7,0.000608742,9,1.196,-C4 -H4 -O1,0
C11 H12 O7,0.000947732,8,1.079,C10 H12 O7,0.000608742,9,1.196,-C1,0
C11 H12 O9,0.000141045,8,1.254,C10 H12 O7,0.000608742,9,1.196,-C1 -O2,0
C10 H14 O6,0.000461624,8,1.178,C10 H12 O7,0.000608742,9,1.196,-H2 O1,0
C10 H10 O6,0.000710565,8,1.031,C10 H12 O7,0.000608742,9,1.196,H2 O1,0
C10 H12 O6,0.000625462,8,1.122,C10 H12 O7,0.000608742,9,1.196,O1,0
C11 H14 O6,0.001079754,8,1.092,C10 H12 O7,0.000608742,9,1.196,-C1 -H2 O1,0
C10 H16 O5,0.000517345,8,1.066,C10 H12 O7,0.000608742,9,1.196,-H4 O2,0
C10 H13 N1 O6,7.53e-05,8,1.215,C10 H12 O7,0.000608742,9,1.196,-H1 O1 -N1,0
C10 H12 O5,0.000790867,8,1.011,C10 H12 O7,0.000608742,9,1.196,O2,0
C12 H16 O9,0.000156915,8,1.133,C10 H12 O8,0.000167185,9,1.303,-C2 -H4 -O1,0
C11 H12 O8,0.000400844,8,1.184,C10 H12 O8,0.000167185,9,1.303,-C1,0
C12 H14 O8,0.000808385,8,1.091,C10 H12 O8,0.000167185,9,1.303,-C2 -H2,0
C11 H12 O10,3.29e-05,8,0.927,C10 H12 O8,0.000167185,9,1.303,-C1 -O2,1
C11 H12 O9,0.000141045,8,1.254,C10 H12 O8,0.000167185,9,1.303,-C1 -O1,0
C10 H14 O8,7.42e-05,8,1.036,C10 H12 O8,0.000167185,9,1.303,-H2,0
C11 H14 O8,0.000277534,8,1.21,C10 H12 O8,0.000167185,9,1.303,-C1 -H2,0
C14 H16 O9,0.000822224,8,1.12,C10 H12 O8,0.000167185,9,1.303,-C4 -H4 -O1,0
C10 H14 O9,2.48e-05,8,0.956,C10 H12 O8,0.000167185,9,1.303,-H2 -O1,1
C10 H14 O7,0.00022008,8,1.112,C10 H12 O8,0.000167185,9,1.303,-H2 O1,0
C11 H14 O7,0.000688664,8,1.175,C10 H12 O8,0.000167185,9,1.303,-C1 -H2 O1,0
C10 H12 O6,0.000625462,8,1.122,C10 H12 O8,0.000167185,9,1.303,O2,0
C10 H10 O7,0.000367832,8,1.022,C10 H12 O8,0.000167185,9,1.303,H2 O1,0
C10 H16 O6,0.000278716,8,1.23,C10 H12 O8,0.000167185,9,1.303,-H4 O2,0
C10 H12 O7,0.000508887,8,1.196,C10 H12 O8,0.000167185,9,1.303,O1,0
C11 H14 O9,8.65e-05,8,1.064,C10 H12 O9,3.77e-05,9,0.997,-C1 -H2,0
C11 H12 O9,0.000141045,8,1.254,C10 H12 O9,3.77e-05,9,0.997,-C1,0
C12 H14 O9,0.000287818,8,1.231,C10 H12 O9,3.77e-05,9,0.997,-C2 -H2,0
C14 H16 O10,0.000379725,8,1.103,C10 H12 O9,3.77e-05,9,0.997,-C4 -H4 -O1,0
C11 H12 O10,3.29e-05,8,0.927,C10 H12 O9,3.77e-05,9,0.997,-C1 -O1,0
C12 H16 O10,4.12e-05,8,1.184,C10 H12 O9,3.77e-05,9,0.997,-C2 -H4 -O1,0
C10 H14 O9,2.48e-05,8,0.956,C10 H12 O9,3.77e-05,9,0.997,-H2,0
C10 H12 O7,0.000508887,8,1.196,C10 H12 O9,3.77e-05,9,0.997,O2,0
C11 H14 O8,0.000277534,8,1.21,C10 H12 O9,3.77e-05,9,0.997,-C1 -H2 O1,0
C10 H14 O8,7.42e-05,8,1.036,C10 H12 O9,3.77e-05,9,0.997,-H2 O1,0
C10 H10 O8,0.000154838,8,1.083,C10 H12 O9,3.77e-05,9,0.997,H2 O1,0
C10 H12 O8,0.000128276,8,1.303,C10 H12 O9,3.77e-05,9,0.997,O1,0
C10 H16 O7,7.28e-05,8,1.173,C10 H12 O9,3.77e-05,9,0.997,-H4 O2,0
C10 H15 N1 O3,2.81e-05,8,1.253,C10 H13 N1 O2,1.95e-05,9,0.615,-H2 -O1,0
C10 H12 O3,0.000281354,8,1.1,C10 H13 N1 O2,1.95e-05,9,0.615,H1 -O1 N1,0
C12 H17 N1 O3,2.59e-05,8,1.266,C10 H13 N1 O2,1.95e-05,9,0.615,-C2 -H4 -O1,0
C11 H13 N1 O4,0.000108936,8,1.075,C10 H13 N1 O2,1.95e-05,9,0.615,-C1 -O2,0
C14 H17 N1 O3,3.95e-05,8,0.922,C10 H13 N1 O2,1.95e-05,9,0.615,-C4 -H4 -O1,0
C11 H13 N1 O2,1.95e-05,8,0.0,C10 H13 N1 O2,1.95e-05,9,0.615,-C1,0
C11 H13 N1 O3,5.35e-05,8,1.09,C10 H13 N1 O2,1.95e-05,9,0.615,-C1 -O1,0
C12 H15 N1 O3,4.14e-05,8,1.473,C10 H13 N1 O3,3.95e-05,9,0.832,-C2 -H2,0
C11 H13 N1 O4,0.000108936,8,1.075,C10 H13 N1 O3,3.95e-05,9,0.832,-C1 -O1,0
C11 H15 N1 O3,4.25e-05,8,0.911,C10 H13 N1 O3,3.95e-05,9,0.832,-C1 -H2,0
C11 H13 N1 O3,5.35e-05,8,1.09,C10 H13 N1 O3,3.95e-05,9,0.832,-C1,0
C12 H17 N1 O4,7.4e-05,8,1.007,C10 H13 N1 O3,3.95e-05,9,0.832,-C2 -H4 -O1,0
C14 H17 N1 O4,8.95e-05,8,0.935,C10 H13 N1 O3,3.95e-05,9,0.832,-C4 -H4 -O1,0
